card_id,name,rarity,stone,wind,veil,oath,eye,weight,upkeep,lore_text,section,mechanics_text
565,Crystal Knight Lord,super,🪨  9,🌪️  12,✨  5,📖  4,👁️  5,⚖️  4,♨  26,"Crystal Knight Lord — Major-Bosses of Wind/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Stone sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
566,Prism Lancer King,super,🪨  4,🌪️  10,✨  4,📖  5,👁️  11,⚖️  4,♨  25,"Prism Lancer King — Major-Bosses of Eye/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Wind sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
567,Gleam Sorcerer Lord,super,🪨  5,🌪️  12,✨  6,📖  11,👁️  4,⚖️  4,♨  31,"Gleam Sorcerer Lord — Major-Bosses of Wind/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 5 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
568,Shard Brute King,super,🪨  4,🌪️  6,✨  6,📖  9,👁️  11,⚖️  4,♨  26,"Shard Brute King — Major-Bosses of Eye/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
569,Crystal Stalker Lord,super,🪨  10,🌪️  11,✨  5,📖  5,👁️  6,⚖️  4,♨  28,"Crystal Stalker Lord — Major-Bosses of Wind/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Stone sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
570,Void Knight King,super,🪨  5,🌪️  11,✨  6,📖  5,👁️  9,⚖️  4,♨  26,"Void Knight King — Major-Bosses of Wind/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
571,Shadow Assassin Lord,super,🪨  5,🌪️  9,✨  8,📖  5,👁️  6,⚖️  4,♨  21,"Shadow Assassin Lord — Major-Bosses of Wind/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Veil sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
572,Hollow Beast King,super,🪨  4,🌪️  4,✨  9,📖  11,👁️  5,⚖️  4,♨  24,"Hollow Beast King — Major-Bosses of Oath/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.",Major-bosses,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
573,Eclipse Wraith Lord,super,🪨  6,🌪️  8,✨  5,📖  9,👁️  4,⚖️  4,♨  20,"Eclipse Wraith Lord — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
574,Void Devourer King,super,🪨  5,🌪️  8,✨  11,📖  5,👁️  6,⚖️  4,♨  25,"Void Devourer King — Major-Bosses of Veil/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
575,Bronze Pitlord King,super,🪨  11,🌪️  5,✨  4,📖  10,👁️  6,⚖️  4,♨  27,"Bronze Pitlord King — Major-Bosses of Stone/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 6 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
576,Crimson Duelmaster Lord,super,🪨  4,🌪️  6,✨  6,📖  10,👁️  10,⚖️  4,♨  26,"Crimson Duelmaster Lord — Major-Bosses of Eye/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
577,Chain Warlord King,super,🪨  9,🌪️  5,✨  12,📖  5,👁️  4,⚖️  4,♨  26,"Chain Warlord King — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.",Major-bosses,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
578,Masked Champion Lord,super,🪨  5,🌪️  10,✨  5,📖  9,👁️  4,⚖️  4,♨  23,"Masked Champion Lord — Major-Bosses of Wind/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
579,Ash Gladiator Lord King,super,🪨  5,🌪️  4,✨  11,📖  6,👁️  9,⚖️  4,♨  25,"Ash Gladiator Lord King — Major-Bosses of Veil/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
580,Ash Priest King,super,🪨  10,🌪️  6,✨  5,📖  11,👁️  4,⚖️  4,♨  27,"Ash Priest King — Major-Bosses of Oath/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 6 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
581,Blood Oracle Lord,super,🪨  5,🌪️  9,✨  11,📖  5,👁️  5,⚖️  4,♨  25,"Blood Oracle Lord — Major-Bosses of Veil/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
582,Ember Prophet King,super,🪨  10,🌪️  6,✨  5,📖  8,👁️  6,⚖️  4,♨  24,"Ember Prophet King — Major-Bosses of Stone/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Oath sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
583,Ash Binder Lord,super,🪨  11,🌪️  5,✨  12,📖  4,👁️  5,⚖️  4,♨  30,"Ash Binder Lord — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.",Major-bosses,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
584,Crimson Prophetess Queen,super,🪨  6,🌪️  6,✨  12,📖  4,👁️  11,⚖️  4,♨  32,"Crimson Prophetess Queen — Major-Bosses of Veil/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
585,Dune Chieftain King,super,🪨  6,🌪️  11,✨  8,📖  6,👁️  5,⚖️  4,♨  26,"Dune Chieftain King — Major-Bosses of Wind/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Veil sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
586,Canyon Marauder King Lord,super,🪨  10,🌪️  6,✨  4,📖  5,👁️  11,⚖️  4,♨  27,"Canyon Marauder King Lord — Major-Bosses of Eye/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
587,Bone Raider Lord King,super,🪨  5,🌪️  11,✨  5,📖  6,👁️  10,⚖️  4,♨  28,"Bone Raider Lord King — Major-Bosses of Wind/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.",Major-bosses,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.
• Count resources; burst then rotate.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
